NAME                     PSRJ                     P0                                     P1                               F0                                   F1                                F2                              F3                            T0                                 R_LUM       R_LUM14     AGE      BSURF     P1_I      BSURF_I  B_LC

1829  J1817-1742    cla17      J1817-1742    cla17      0.1497440393996         16  cla17      2.058107E-14       9  cla17      6.67806213863          7  cla17      -0.917844E-12       4  cla17      6.0E-24           2  cla17      *               0  *          *                    0  *          *           *           1.15e+05 1.78e+12  *         *        4.96e+03
1830  J1817-1938    bbb+12     J1817-1938    bbb+12     2.0468376289             2  kek+13     0.36E-15           9  kek+13     0.48855853824          5  kek+13     -8.6E-17           22  kek+13     *                 0  *          *               0  *          *                    0  *          *           28.91       9.01e+07 8.69e+11  *         *        9.50e-01

1831  B1814-23      moh83      J1817-2311    moh83      0.62547                  2  moh83      *                  0  *          1.59880                6  moh83      *                   0  *          *                 0  *          *               0  *          *                    0  *          251.79      *           *        *         *         *        *
1832  B1813-36      mlt+78     J1817-3618    mlt+78     0.3870193974544         15  jbv+19     2.02298E-15       15  jbv+19     2.58384981884          1  jbv+19     -13.506E-15         1  jbv+19     *                 0  *          *               0  *          *                    0  *          425.73      61.92       3.03e+06 8.95e+11  2.02e-15  8.95e+11 1.45e+02
1833  J1817-3837    lml+98     J1817-3837    lml+98     0.38448678392            2  ebvb01     5.802E-16          6  ebvb01     2.60086963147         14  ebvb01     -3.925E-15          5  ebvb01     *                 0  *          *               0  *          *                    0  *          444.47      114.82      1.05e+07 4.78e+11  *         *        7.88e+01
1834  J1818-0151    bbb+12     J1818-0151    bbb+12     0.837534946983          11  bsb+19     9.1061E-15         5  bsb+19     1.193980028657        16  bsb+19     -1.29815E-14        8  bsb+19     *                 0  *          *               0  *          *                    0  *          *           32.96       1.46e+06 2.79e+12  *         *        4.46e+01
1835  J1818-1116    hfs+04     J1818-1116    hfs+04     0.54479952470            5  hfs+04     3.824E-15          6  hfs+04     1.83553757789         16  hfs+04     -1.2885E-14        17  hfs+04     *                 0  *          *               0  *          *                    0  *          *           84.59       2.26e+06 1.46e+12  *         *        8.47e+01

1836  B1815-14      cl86       J1818-1422    cl86       0.2914894606391          4  ywml10     2.035737E-15      17  ywml10     3.430655769877         4  ywml10     -2.39594E-14        2  ywml10     -4.46E-25         3  ywml10     *               0  *          *                    0  *          *           285.67      2.27e+06 7.8e+11   *         *        2.95e+02
1837  J1818-1448    eklk13     J1818-1448    eklk13     0.28137130037            6  eklk13     6.15E-15           2  eklk13     3.5540227404           8  eklk13     -7.77E-14           3  eklk13     *                 0  *          *               0  *          *                    0  *          *           4.74        7.25e+05 1.33e+12  *         *        5.60e+02
1838  J1818-1519    mhl+02     J1818-1519    mhl+02     0.9396900396             5  mhl+02     4.11E-15           7  mhl+02     1.0641806956           5  mhl+02     -4.65E-15           7  mhl+02     *                 0  *          *               0  *          *                    0  *          *           60.38       3.63e+06 1.99e+12  *         *        2.25e+01
1839  J1818-1541    mhl+02     J1818-1541    mhl+02     0.55113377674            3  mhl+02     9.676E-15          7  mhl+02     1.81444150622          9  mhl+02     -3.1854E-14        20  mhl+02     *                 0  *          *               0  *          *                    0  *          *           22.96       9.02e+05 2.34e+12  *         *        1.31e+02
1840  J1818-1556    kel+09     J1818-1556    kel+09     0.952708902877          19  kel+09     0.7062E-15        19  kel+09     1.04963855904          3  kel+09     -7.78E-16           3  kel+09     *                 0  *          *               0  *          *                    0  *          *           5.88        2.14e+07 8.3e+11   *         *        9.00e+00

1841  J1819-0925    hfs+04     J1819-0925    hfs+04     0.852047483505          15  hfs+04     3.1302E-15        11  hfs+04     1.173643510907        20  hfs+04     -4.3116E-15        15  hfs+04     *                 0  *          *               0  *          *                    0  *          *           137.91      4.31e+06 1.65e+12  *         *        2.50e+01
1842  J1819-1008    hfs+04     J1819-1008    hfs+04     0.301489849278           7  hfs+04     1.3209E-15         5  hfs+04     3.31686125551          7  hfs+04     -1.4532E-14         5  hfs+04     *                 0  *          *               0  *          *                    0  *          *           64.16       3.62e+06 6.39e+11  *         *        2.18e+02
1843  J1819-1114    eklk13     J1819-1114    eklk13     0.29416251457            2  eklk13     0.566E-15          6  eklk13     3.3994814107           3  eklk13     -6.54E-15           7  eklk13     *                 0  *          *               0  *          *                    0  *          *           35.98       8.23e+06 4.13e+11  *         *        1.52e+02
1844  J1819-1131    hfs+04     J1819-1131    hfs+04     1.38813712856           16  hfs+04     7.61E-16          10  hfs+04     0.72038992361          8  hfs+04     -3.95E-16           5  hfs+04     *                 0  *          *               0  *          *                    0  *          *           40.27       2.89e+07 1.04e+12  *         *        3.65e+00
1845  J1819+1305    ebvb01     J1819+1305    ebvb01     1.060363543971           7  naf03      0.3592E-15         2  naf03      0.943072784505         7  naf03      -3.1947E-16        18  naf03      *                 0  *          *               0  *          *                    0  *          101.54      18.02       4.68e+07 6.25e+11  *         *        4.91e+00

1846  J1819-1318    lfl+06     J1819-1318    lfl+06     1.51569599263           12  lfl+06     6.0E-16            3  lfl+06     0.65976291081          5  lfl+06     -2.60E-16           9  lfl+06     *                 0  *          *               0  *          *                    0  *          *           0.11        4.02e+07 9.63e+11  *         *        2.59e+00
1847  J1819-1408    mhl+02     J1819-1408    mhl+02     1.7884904528            16  mhl+02     2.59E-15          16  mhl+02     0.5591307454           5  mhl+02     -8.1E-16            5  mhl+02     *                 0  *          *               0  *          *                    0  *          *           40.28       1.09e+07 2.18e+12  *         *        3.57e+00
1848  J1819-1458    mll+06     J1819-1458    mll+06     4.26321348               8  bls+18     5.6268E-13         8  bls+18     0.234564843            4  bls+18     -30.959E-15         4  bls+18     -1.24E-24         2  bls+18     -2.4E-33        6  bls+18     *                    0  *          *           *           1.2e+05  4.96e+13  *         *        6.00e+00
1849  J1819-1510    mhl+02     J1819-1510    mhl+02     0.226538990075           4  mhl+02     7.9E-18            9  mhl+02     4.41425116122          6  mhl+02     -1.53E-16          16  mhl+02     *                 0  *          *               0  *          *                    0  *          *           10.25       4.57e+08 4.27e+10  *         *        3.44e+01
1850  J1819-17      ncb+15     J1819-17      ncb+15     2.352135                15  ncb+15     *                  0  *          0.425146               3  ncb+15     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           0.50        *        *         *         *        *

1851  J1819-1717    ekl09      J1819-1717    ekl09      0.39352163764            6  eklk13     3.455E-15          6  eklk13     2.5411563288           4  eklk13     -2.231E-14          4  eklk13     *                 0  *          *               0  *          *                    0  *          *           5.97        1.8e+06  1.18e+12  *         *        1.82e+02
1852  J1819-37      mss+20     J1819-37      mss+20     0.632                    0  mss+20     *                  0  *              1.582278           0  mss+20     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1853  B1818-04      vlw69      J1820-0427    vlw69      0.598081935375           4  jbv+19     6.32528E-15       11  jbv+19     1.67201171086          1  jbv+19     -17.6831E-15        3  jbv+19     -0.65E-24         6  jbv+19     *               0  *          *                    0  *          1281.61     75.92       1.5e+06  1.97e+12  6.32e-15  1.97e+12 8.63e+01
1854  J1820-0509    lfl+06     J1820-0509    lfl+06     0.337320795791           3  lfl+06     9.323E-16          3  lfl+06     2.964537059313        20  lfl+06     -8.1932E-15        20  lfl+06     *                 0  *          *               0  *          *                    0  *          *           2.78        5.73e+06 5.67e+11  *         *        1.39e+02
1855  B1817-13      cl86       J1820-1346    cl86       0.921459731325           5  hlk+04     4.49522E-15        4  hlk+04     1.085234618514         5  hlk+04     -5.29417E-15        4  hlk+04     1.42E-26          7  hlk+04     *               0  *          *                    0  *          *           69.67       3.25e+06 2.06e+12  *         *        2.47e+01

1856  J1820-1529    hfs+04     J1820-1529    hfs+04     0.3332537343            18  psj+19     3.7904E-14         5  psj+19     3.000716562           16  psj+19     -34.130E-14         4  psj+19     *                 0  *          *               0  *          *                    0  *          *           22.40       1.39e+05 3.6e+12   *         *        9.11e+02
1857  B1817-18      jlm+92     J1820-1818    jlm+92     0.3099045934277          9  hlk+04     9.3609E-17         6  hlk+04     3.226799541560         9  hlk+04     -9.7468E-16         6  hlk+04     5.6E-27          17  hlk+04     *               0  *          *                    0  *          *           295.64      5.25e+07 1.72e+11  *         *        5.43e+01
1858  J1821+0155    rsm+13     J1821+0155    rsm+13     0.03378133193189        13  rsm+13     2.900E-20         19  rsm+13     29.60214837047        12  rsm+13     -2.541E-17         17  rsm+13     *                 0  *          *               0  *          *                    0  *          *           *           1.85e+10 1e+09     *         *        2.44e+02
1859  J1821-0256    lfl+06     J1821-0256    lfl+06     0.414111049843          14  lfl+06     3.72E-17          14  lfl+06     2.41481119709          8  lfl+06     -2.17E-16           8  lfl+06     *                 0  *          *               0  *          *                    0  *          *           1.90        1.76e+08 1.26e+11  *         *        1.66e+01
1860  J1821-0331    kek+13     J1821-0331    kek+13     0.90231562918            4  kek+13     2.53E-15           2  kek+13     1.10825964625          5  kek+13     -3.11E-15           3  kek+13     *                 0  *          *               0  *          *                    0  *          *           11.42       5.65e+06 1.53e+12  *         *        1.95e+01

1861  J1821-1419    hfs+04     J1821-1419    hfs+04     1.6560095697             9  hfs+04     8.945E-13          3  hfs+04     0.6038612447           3  hfs+04     -3.2619E-13         9  hfs+04     *                 0  *          *               0  *          *                    0  *          *           7.51        2.93e+04 3.89e+13  *         *        8.04e+01
1862  J1821-1432    kel+09     J1821-1432    kel+09     1.91513066964            8  kel+09     5.373E-15          8  kel+09     0.52215758217          3  kel+09     -1.465E-15          3  kel+09     *                 0  *          *               0  *          *                    0  *          *           4.53        5.65e+06 3.25e+12  *         *        4.33e+00
1863  J1821+1715    rtj+96     J1821+1715    rtj+96     1.366682059422          10  clm+05     0.8714E-15        11  clm+05     0.731699075953         6  clm+05     -4.665E-16          6  clm+05     *                 0  *          *               0  *          *                    0  *          63.42       *           2.48e+07 1.1e+12   *         *        4.06e+00
1864  J1821+4147    slr+14     J1821+4147    slr+14     1.261857209134           8  lsk+18     1.7292E-15        10  lsk+18     0.792482693574         5  lsk+18     -1.0860E-15         6  lsk+18     *                 0  *          *               0  *          *                    0  *          *           *           1.16e+07 1.49e+12  *         *        6.97e+00
1865  J1822+02      mss+20     J1822+02      mss+20     1.508                    0  mss+20     *                  0  *              0.663130           0  mss+20     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *

1866  J1822+0705    fcwa95     J1822+0705    fcwa95     1.362817392033          19  hlk+04     1.7472E-15         3  hlk+04     0.733774022731        10  hlk+04     -9.4076E-16        13  hlk+04     2.2E-27          61  hlk+04     *               0  *          *                    0  *          31.37       *           1.24e+07 1.56e+12  *         *        5.78e+00
1867  J1822-0719    ccb+20     J1822-0719    ccb+20     0.49907553362            4  ccb+20     19E-18             2  ccb+20     2.00370471529         17  ccb+20     -7.63E-17           9  ccb+20     *                 0  *          *               0  *          *                    0  *          *           *           4.16e+08 9.85e+10  *         *        7.43e+00
1868  J1822-0848    fsk+04     J1822-0848    fsk+04     0.834839272621          14  lfl+06     0.135E-15          4  lfl+06     1.19783535921          3  lfl+06     -1.94E-16           6  lfl+06     *                 0  *          *               0  *          52672.848            9  lfl+06     *           0.59        9.8e+07  3.4e+11   *         *        5.47e+00
1869  J1822-0902    ccb+20     J1822-0902    ccb+20     0.148894507003           3  ccb+20     17780.9E-18        8  ccb+20     6.71616448537         14  ccb+20     -8.0204E-13         4  ccb+20     *                 0  *          *               0  *          *                    0  *          *           *           1.33e+05 1.65e+12  *         *        4.68e+03
1870  J1822-0907    hfs+04     J1822-0907    hfs+04     0.97470037336            6  hfs+04     3.55E-16           3  hfs+04     1.02595631163          6  hfs+04     -3.74E-16           3  hfs+04     *                 0  *          *               0  *          *                    0  *          *           31.02       4.35e+07 5.96e+11  *         *        6.03e+00

1871  J1822+1120    lxf+05     J1822+1120    lxf+05     1.78703680542            4  lxf+05     2.346E-15          4  lxf+05     0.559585564756        13  lxf+05     -7.346E-16         13  lxf+05     *                 0  *          *               0  *          *                    0  *          30.23       *           1.21e+07 2.07e+12  *         *        3.40e+00
1872  J1822-1252    hfs+04     J1822-1252    hfs+04     2.0710402725             5  hfs+04     8.476E-14          3  hfs+04     0.48284913301         10  hfs+04     -1.9762E-14         5  hfs+04     *                 0  *          *               0  *          *                    0  *          *           10.25       3.87e+05 1.34e+13  *         *        1.41e+01
1873  B1820-14      cl86       J1822-1400    cl86       0.214771109789           6  hlk+04     9.0689E-16         5  hlk+04     4.65611972198         12  hlk+04     -1.96609E-14       10  hlk+04     -1.1E-26         17  hlk+04     *               0  *          *                    0  *          *           18.10       3.75e+06 4.47e+11  *         *        4.23e+02
1874  J1822-1604    rei+11     J1822-1604    rei+11     8.43772106               7  skc14      2.1E-14            3  skc14      0.1185154135           9  skc14      -3.0E-16            3  skc14      *                 0  *          *               0  *          *                    0  *          *           *           6.26e+06 1.36e+13  *         *        2.12e-01
1875  J1822-1617    hfs+04     J1822-1617    hfs+04     0.8311557274             3  hfs+04     1.885E-15         12  hfs+04     1.2031439681           3  hfs+04     -2.729E-15         16  hfs+04     *                 0  *          *               0  *          *                    0  *          *           44.21       6.99e+06 1.27e+12  *         *        2.07e+01

1876  B1819-22      dls72      J1822-2256    dls72      1.874268518252           6  hlk+04     1.35439E-15        4  hlk+04     0.5335414804559       17  hlk+04     -3.85550E-16       11  hlk+04     5.8E-28          14  hlk+04     *               0  *          *                    0  *          265.69      40.38       2.19e+07 1.61e+12  *         *        2.30e+00
1877  J1822-4209    mld+96     J1822-4209    mld+96     0.456511944952           4  dsb+98     4.5864E-16         6  dsb+98     2.190523185774        20  dsb+98     -2.2007E-15         3  dsb+98     *                 0  *          *               0  *          *                    0  *          95.16       12.23       1.58e+07 4.63e+11  *         *        4.56e+01
1878  J1823-0154    mld+96     J1823-0154    mld+96     0.759777464363           4  hlk+04     1.13147E-15        4  hlk+04     1.316174862910         6  hlk+04     -1.96007E-15        6  hlk+04     -1.06E-26        20  hlk+04     *               0  *          *                    0  *          361.18      21.67       1.06e+07 9.38e+11  *         *        2.01e+01
1879  B1821+05      mlt+78     J1823+0550    mlt+78     0.7529065430494         10  hlk+04     2.26734E-16        9  hlk+04     1.3281860932565       17  hlk+04     -3.99977E-16       15  hlk+04     -5.0E-29        176  hlk+04     *               0  *          *                    0  *          72.00       6.80        5.26e+07 4.18e+11  2.27e-16  4.18e+11 9.18e+00
1880  B1820-11      cl86       J1823-1115    cl86       0.279828696565           5  hlk+04     1.37862E-15        4  hlk+04     3.57361490181          6  hlk+04     -1.76060E-14        5  hlk+04     -1.87E-25         8  hlk+04     *               0  *          47260.5438           4  hlk+04     317.32      92.31       3.22e+06 6.29e+11  *         *        2.69e+02

1881  J1823-1126    hfs+04     J1823-1126    hfs+04     1.8465342015             3  hfs+04     3.652E-14         11  hfs+04     0.54155509235          6  hfs+04     -1.071E-14          3  hfs+04     *                 0  *          *               0  *          *                    0  *          *           43.86       8.01e+05 8.31e+12  *         *        1.24e+01
1882  J1823-1347    mhl+02     J1823-1347    mhl+02     0.61710720555           12  mhl+02     9.60E-15           3  mhl+02     1.6204639826           3  mhl+02     -2.521E-14          7  mhl+02     *                 0  *          *               0  *          *                    0  *          *           14.14       1.02e+06 2.46e+12  *         *        9.83e+01
1883  J1823-1526    hfs+04     J1823-1526    hfs+04     1.62540547240           16  hfs+04     4.52E-15           3  hfs+04     0.61523110201          6  hfs+04     -1.709E-15         10  hfs+04     *                 0  *          *               0  *          *                    0  *          *           31.27       5.7e+06  2.74e+12  *         *        5.98e+00
1884  J1823-1807    mhl+02     J1823-1807    mhl+02     1.63679245172           17  mhl+02     2.8E-16            4  mhl+02     0.61095100906          6  mhl+02     -1.04E-16          12  mhl+02     *                 0  *          *               0  *          *                    0  *          *           40.16       9.31e+07 6.83e+11  *         *        1.46e+00
1885  B1820-30A     bbl+94     J1823-3021A   bbl+94     0.0054400041632727      31  lfrj12     3.3750E-18        20  lfrj12     183.82338873035       11  lfrj12     -1.1404E-13         7  lfrj12     5.1E-25           3  hlk+04     *               0  *          *                    0  *          2342.56     105.42      2.55e+07 4.34e+09  3.36e-18  4.33e+09 2.52e+05

1886  B1820-30B     bbl+94     J1823-3021B   bbl+94     0.3785964921974         27  lfrj12     2.99E-17          14  lfrj12     2.641334562283        19  lfrj12     -2.09E-16          10  lfrj12     7.2E-27          13  hlk+04     *               0  *          *                    0  *          322.10      10.25       2.01e+08 1.08e+11  *         *        1.86e+01
1887  J1823-3021C   cha03      J1823-3021C   cha03      0.4059359629899         53  lfrj12     2.240E-16         25  lfrj12     2.46344273770          4  lfrj12     -1.359E-15         16  lfrj12     *                 0  *          *               0  *          *                    0  *          *           *           2.87e+07 3.05e+11  *         *        4.28e+01
1888  J1823-3021D   lfrj12     J1823-3021D   lfrj12     0.003020060260978       59  lfrj12     *                  0  *          331.119220673          7  lfrj12     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1889  J1823-3021E   fre08      J1823-3021E   fre08      0.004394                 0  fre08      *                  0  *            227.583068           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1890  J1823-3021F   fre08      J1823-3021F   fre08      0.004850                 0  fre08      *                  0  *            206.185567           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *

1891  B1820-31      mlt+78     J1823-3106    mlt+78     0.284054344967           5  hlk+04     2.92704E-15        4  hlk+04     3.52045310244          5  hlk+04     -3.62765E-14        4  hlk+04     -2.01E-25         9  hlk+04     *               0  *          *                    0  *          90.55       14.09       1.54e+06 9.23e+11  2.93e-15  9.23e+11 3.77e+02
1892  J1824-0127    lfl+06     J1824-0127    lfl+06     2.499469846087          19  lbs+20     3.9065E-15         5  lbs+20     0.400084842618         3  lbs+20     -0.62531E-15        8  lbs+20     *                 0  *          *               0  *          *                    0  *          *           2.07        1.01e+07 3.16e+12  *         *        1.90e+00
1893  J1824-0132    bsb+19     J1824-0132    bsb+19     0.223728519703           4  bsb+19     2.82E-17           3  bsb+19     4.46970284042          8  bsb+19     -5.63E-16           6  bsb+19     *                 0  *          *               0  *          *                    0  *          *           1.15        1.26e+08 8.04e+10  *         *        6.73e+01
1894  J1824+10      cck+16     J1824+10      cck+16     0.00407                  0  cck+16     *                  0  *            245.700246           0  cck+16     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1895  B1821-11      cl86       J1824-1118    cl86       0.435759033311          18  hlk+04     3.55447E-15       14  hlk+04     2.29484628787          9  hlk+04     -1.87190E-14        7  hlk+04     4.0E-27         132  hlk+04     *               0  *          *                    0  *          *           47.08       1.94e+06 1.26e+12  *         *        1.43e+02

1896  J1824-1159    mhl+02     J1824-1159    mhl+02     0.362492078224           8  mhl+02     5.3793E-15        20  mhl+02     2.75868097559          6  mhl+02     -4.0938E-14        15  mhl+02     *                 0  *          *               0  *          *                    0  *          *           13.91       1.07e+06 1.41e+12  *         *        2.78e+02
1897  J1824-1350    ncb+15     J1824-1350    ncb+15     1.39659854604            4  ncb+15     607E-18            7  ncb+15     0.71602537668          3  ncb+15     -3.1120E-16         4  ncb+15     *                 0  *          *               0  *          *                    0  *          *           1.76        3.65e+07 9.32e+11  *         *        3.21e+00
1898  J1824-1423    mhl+02     J1824-1423    mhl+02     0.359394162457           6  mhl+02     3.923E-16         19  mhl+02     2.78246033036          4  mhl+02     -3.037E-15         14  mhl+02     *                 0  *          *               0  *          *                    0  *          *           16.57       1.45e+07 3.8e+11   *         *        7.67e+01
1899  J1824-1500    hfs+04     J1824-1500    hfs+04     0.41222995857            6  hfs+04     7.58E-16          11  hfs+04     2.4258304842           3  hfs+04     -4.46E-15           6  hfs+04     *                 0  *          *               0  *          *                    0  *          *           5.91        8.62e+06 5.66e+11  *         *        7.57e+01
1900  B1821-19      mlt+78     J1824-1945    mlt+78     0.18933744109123        11  psj+19     5.23563E-15       18  psj+19     5.281575552287         3  psj+19     -14.6048E-14        5  psj+19     -7.89E-24         7  jbv+19     *               0  *          *                    0  *          971.99      106.78      5.73e+05 1.01e+12  5.24e-15  1.01e+12 1.39e+03

1901  J1824-2233    lfl+06     J1824-2233    lfl+06     1.16174310971            3  lfl+06     3.01E-16           3  lfl+06     0.860775494718        18  lfl+06     -2.228E-16         19  lfl+06     *                 0  *          *               0  *          *                    0  *          *           4.65        6.12e+07 5.98e+11  *         *        3.58e+00
1902  J1824-2328    lfl+06     J1824-2328    lfl+06     1.50587455169            3  lfl+06     1.740E-15          3  lfl+06     0.664065940204         9  lfl+06     -7.672E-16         11  lfl+06     *                 0  *          *               0  *          *                    0  *          *           19.80       1.37e+07 1.64e+12  *         *        4.50e+00
1903  B1821-24A     lbm+87     J1824-2452A   lbm+87     0.0030543155922712       3  rhc+16     1.618836E-18       7  rhc+16     327.40559048006        3  rhc+16     -1.735302E-13       7  rhc+16     *                 0  *          *               0  *          *                    0  *          1210.00     69.57       2.99e+07 2.25e+09  *         *        7.40e+05
1904  J1824-2452B   fre08      J1824-2452B   fre08      0.006547                 0  fre08      *                  0  *            152.741714           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1905  J1824-2452C   fre08      J1824-2452C   fre08      0.004159                 0  fre08      *                  0  *            240.442414           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *

1906  J1824-2452D   fre08      J1824-2452D   fre08      0.079832                 0  fre08      *                  0  *             12.526305           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1907  J1824-2452E   fre08      J1824-2452E   fre08      0.00542                  0  fre08      *                  0  *            184.501845           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1908  J1824-2452F   fre08      J1824-2452F   fre08      0.002451                 0  fre08      *                  0  *            407.996736           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1909  J1824-2452G   fre08      J1824-2452G   fre08      0.005909                 0  fre08      *                  0  *            169.233373           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1910  J1824-2452H   fre08      J1824-2452H   fre08      0.004629                 0  fre08      *                  0  *            216.029380           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *

1911  J1824-2452I   fre08      J1824-2452I   fre08      0.003931852642           2  pfb+13     0.0E-17           13  pfb+13     254.33303103          13  pfb+13     -0.0000000000000     9  pfb+13     *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1912  J1824-2452J   fre08      J1824-2452J   fre08      0.004039                 0  fre08      *                  0  *            247.586036           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1913  J1824-2452K   fre08      J1824-2452K   fre08      0.004461                 0  fre08      *                  0  *            224.164985           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1914  J1824-2452L   fre08      J1824-2452L   fre08      0.004100                 0  fre08      *                  0  *            243.902439           0  fre08      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1915  J1824-2537    ebvb01     J1824-2537    ebvb01     0.223320267185           3  jbo+09     0.44016E-15        8  jbo+09     4.47787391895          7  jbo+09     -8.8258E-15        17  jbo+09     *                 0  *          *               0  *          *                    0  *          *           *           8.04e+06 3.17e+11  *         *        2.67e+02

1916  B1822+00      dtws85     J1825+0004    dtws85     0.778949400076           5  hlk+04     8.7616E-16         5  hlk+04     1.283780435420         8  hlk+04     -1.44400E-15        8  hlk+04     -1.34E-26        15  hlk+04     *               0  *          *                    0  *          27.71       1.39        1.41e+07 8.36e+11  *         *        1.66e+01
1917  J1825-0319    bbb+13     J1825-0319    bbb+13     0.004553527919736        4  bbb+13     6.8E-21            3  bbb+13     219.60994148422       20  bbb+13     -3.28E-16          15  bbb+13     *                 0  *          *               0  *          55805.06             5  bbb+13     *           2.98        1.06e+10 1.78e+08  *         *        1.77e+04
1918  B1822-09      dls72      J1825-0935    dls72      0.769020998327           6  jbv+19     5.235540E-14      18  jbv+19     1.30035460953          1  jbv+19     -88.5289E-15        3  jbv+19     2.86E-24          6  jbv+19     *               0  *          *                    0  *          3.24        0.92        2.33e+05 6.42e+12  5.24e-14  6.42e+12 1.32e+02
1919  J1825-1108    ncb+15     J1825-1108    ncb+15     1.9258717727             8  ncb+15     1900E-18         600  ncb+15     0.5192453694           3  ncb+15     -5.1227E-16        17  ncb+15     *                 0  *          *               0  *          *                    0  *          *           0.98        1.61e+07 1.94e+12  *         *        2.54e+00
1920  B1822-14      cl86       J1825-1446    cl86       0.27919830909            4  psj+19     2.26696E-14        5  psj+19     3.5816835827           4  psj+19     -29.0816E-14        6  psj+19     2.24E-25          9  hlk+04     *               0  *          *                    0  *          *           57.17       1.95e+05 2.55e+12  2.27e-14  2.55e+12 1.10e+03

1921  J1825-31      bbb+12     J1825-31      bbb+12     2.382                    0  bbb+12     *                  0  *              0.419815           0  bbb+12     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1922  J1825-33      bb10       J1825-33      bb10       1.2712                   2  bb10       *                  0  *          0.78666               13  bb10       *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
1923  B1823-11      cl86       J1826-1131    cl86       2.093136309720          14  hlk+04     4.91034E-15       14  hlk+04     0.477751972175         3  hlk+04     -1.12077E-15        3  hlk+04     6.9E-27           4  hlk+04     *               0  *          *                    0  *          79.04       11.22       6.75e+06 3.24e+12  *         *        3.32e+00
1924  J1826-1256    aaa+09c    J1826-1256    aaa+09c    0.110223702460           4  rkp+11     1.2145061E-13     13  rkp+11     9.0724588059           3  rkp+11     -9.99654E-12        1  rkp+11     1.85E-22          5  rkp+11     *               0  *          *                    0  *          *           *           1.44e+04 3.7e+12   *         *        2.59e+04
1925  B1823-13      cl86       J1826-1334    cl86       0.1014867942076          3  ywml10     7.5251738E-14     10  ywml10     9.85349875132          2  ywml10     -7.3062994E-12      9  ywml10     2.8088E-22        9  ywml10     *               0  *          *                    0  *          *           61.12       2.14e+04 2.8e+12   7.53e-14  2.80e+12 2.51e+04

1926  J1826-1419    mll+06     J1826-1419    mll+06     0.770620171033           7  mlk+09     8.7841E-15         2  mlk+09     1.297656144478        12  mlk+09     -1.47916E-14        4  mlk+09     *                 0  *          *               0  *          *                    0  *          *           *           1.39e+06 2.63e+12  *         *        5.39e+01
1927  J1826-1526    mhl+02     J1826-1526    mhl+02     0.382072812116          17  mhl+02     1.085E-15          8  mhl+02     2.61730216935         11  mhl+02     -7.43E-15           5  mhl+02     *                 0  *          *               0  *          *                    0  *          *           102.39      5.58e+06 6.51e+11  *         *        1.09e+02
1928  J1826-2415    bsb+19     J1826-2415    bsb+19     0.0046957571305605       7  bsb+19     0.00001736E-15     3  bsb+19     212.95820294706        4  bsb+19     -7.873E-16         14  bsb+19     *                 0  *          *               0  *          *                    0  *          *           2.09        4.29e+09 2.89e+08  *         *        2.62e+04
1929  J1827-0750    lfl+06     J1827-0750    lfl+06     0.270502039371           3  lfl+06     1.5446E-15         8  lfl+06     3.69682979960          4  lfl+06     -2.1110E-14        10  lfl+06     *                 0  *          *               0  *          *                    0  *          *           289.48      2.77e+06 6.54e+11  *         *        3.10e+02
1930  J1827-0934    mhl+02     J1827-0934    mhl+02     0.512547817784          16  mhl+02     7.227E-15          4  mhl+02     1.95103747456          6  mhl+02     -2.7509E-14        13  mhl+02     *                 0  *          *               0  *          *                    0  *          *           4.80        1.12e+06 1.95e+12  *         *        1.36e+02

